"estudiante","agno","semestre","evaluacion","curso","estado"
"E00079",2012,2,0.00470291571628642,"A00043","CURSADA"
"E00079",2012,2,0.00502725473120273,"A00040","CURSADA"
"E00079",2012,2,0.00843281438782393,"A00049","CURSADA"
"E00079",2012,2,0,"A00042","CURSADA"
"E00079",2012,2,0.00389206817899566,"A00050","CURSADA"
"E00079",2012,2,0.00762196685053317,"A00041","CURSADA"
"E00079",2012,2,0.00567593276103534,"A00033","CURSADA"
"E00079",2012,2,0,"A0001","ANULADA"
"E00079",2013,1,0.00973017044748915,"A00040","CURSADA"
"E00079",2013,1,0.00891932291019839,"A00047","CURSADA"
"E00079",2013,1,0.00729762783561686,"A00054","CURSADA"
"E00079",2013,1,0.0098923399549473,"A00039","CURSADA"
"E00079",2013,1,0.00729762783561686,"A00053","CURSADA"
"E00079",2013,1,0,"A00099","ANULADA"
"E00079",2013,1,0.00681111931324241,"A0001","CURSADA"
"E00079",2013,2,0.00486508522374458,"A00043","CURSADA"
"E00079",2013,2,0.00162169507458153,"A000122","CURSADA"
"E00079",2013,2,0.00162169507458153,"A000119","CURSADA"
"E00079",2013,2,0,"A00051","CURSADA"
"E00079",2013,2,0.00162169507458153,"A00052","CURSADA"
"E00079",2013,2,0.00778413635799132,"A00044","CURSADA"
"E00079",2013,2,0.00713545832815871,"A00033","CURSADA"
"E00079",2014,1,0.0108653569996962,"A00095","CURSADA"
"E00079",2014,1,0.00973017044748915,"A00043","CURSADA"
"E00079",2014,1,0.0108653569996962,"A000123","CURSADA"
"E00079",2014,1,0,"A00051","CURSADA"
"E00079",2014,1,0.0110275265071544,"A00052","CURSADA"
"E00080",2009,1,0.0100545094624055,"A0001","CURSADA"
"E00080",2009,1,0.0105410179847799,"A00010","CURSADA"
"E00080",2009,1,0.0102166789698636,"A00013","CURSADA"
"E00080",2009,1,0.00973017044748915,"A00011","CURSADA"
"E00080",2009,1,0.0103788484773218,"A00012","CURSADA"
"E00080",2009,2,0.0100545094624055,"A0006","CURSADA"
"E00080",2009,2,0.0100545094624055,"A0007","CURSADA"
"E00080",2009,2,0.0113518655220707,"A0008","CURSADA"
"E00080",2009,2,0.0100545094624055,"A00025","CURSADA"
"E00080",2009,2,0.00973017044748915,"A00022","CURSADA"
"E00080",2009,2,0.0103788484773218,"A0009","CURSADA"
"E00080",2010,1,0.0102166789698636,"A00024","CURSADA"
"E00080",2010,1,0.0105410179847799,"A00016","CURSADA"
"E00080",2010,1,0.0100545094624055,"A00017","CURSADA"
"E00080",2010,1,0.0105410179847799,"A00018","CURSADA"
"E00080",2010,1,0.0113518655220707,"A00099","CURSADA"
"E00080",2010,1,0.0110275265071544,"A00019","CURSADA"
"E00080",2010,1,0.00794630586544947,"A00020","CURSADA"
"E00080",2010,2,0,"A00014","CURSADA"
"E00080",2010,2,0.00843281438782393,"A00031","CURSADA"
"E00080",2010,2,0.009568000940031,"A00021","CURSADA"
"E00080",2010,2,0.00859498389528208,"A00034","CURSADA"
"E00080",2010,2,0,"A00015","ANULADA"
"E00080",2010,2,0.00843281438782393,"A00033","CURSADA"
"E00080",2010,2,0.0108653569996962,"A00032","CURSADA"
"E00080",2010,2,0.0107031874922381,"A00023","CURSADA"
"E00080",2011,1,0,"A000124","CURSADA"
"E00080",2011,1,0.0105410179847799,"A00030","CURSADA"
"E00080",2011,1,0.0092436619251147,"A00035","CURSADA"
"E00080",2011,1,0.0105410179847799,"A00036","CURSADA"
"E00080",2011,1,0,"A00037","CURSADA"
"E00080",2011,1,0.0113518655220707,"A00047","CURSADA"
"E00080",2011,1,0,"A00051","CURSADA"
"E00080",2011,1,0.00827064488036578,"A00038","CURSADA"
"E00080",2011,2,0.0110275265071544,"A00048","CURSADA"
"E00080",2011,2,0.00973017044748915,"A00043","CURSADA"
"E00080",2011,2,0.00908149241765654,"A00040","CURSADA"
"E00080",2011,2,0.0102166789698636,"A00049","CURSADA"
"E00080",2011,2,0,"A00042","CURSADA"
"E00080",2011,2,0.0098923399549473,"A00050","CURSADA"
"E00080",2011,2,0.009568000940031,"A00041","CURSADA"
"E00080",2012,1,0.0111896960146125,"A00052","CURSADA"
"E00080",2012,1,0.00973017044748915,"A00053","CURSADA"
"E00080",2012,1,0.0105410179847799,"A00039","CURSADA"
"E00080",2012,1,0.0108653569996962,"A00054","CURSADA"
"E00081",2009,1,0.00664894980578425,"A00058","CURSADA"
"E00081",2009,1,0.00210820359695598,"A00059","CURSADA"
"E00081",2009,2,0.00454074620882827,"A00062","CURSADA"
"E00081",2009,2,0.00275688162678859,"A00056","CURSADA"
"E00081",2009,2,0.00162169507458153,"A00057","CURSADA"
"E00081",2010,1,0.00162169507458153,"A00056","CURSADA"
"E00081",2010,1,0.00194603408949783,"A00062","CURSADA"
"E00081",2010,1,0.00162169507458153,"A00059","CURSADA"
"E00081",2010,1,0.00210820359695598,"A0005","CURSADA"
"E00081",2010,1,0.00162169507458153,"A00057","CURSADA"
"E00082",2010,1,0.0092436619251147,"A00074","CURSADA"
"E00082",2010,1,0.00973017044748915,"A00075","CURSADA"
"E00082",2010,1,0.00891932291019839,"A00080","CURSADA"
"E00082",2010,1,0.00940583143257285,"A00077","CURSADA"
"E00082",2010,1,0.00891932291019839,"A00079","CURSADA"
"E00082",2010,1,0.00843281438782393,"A00078","CURSADA"
"E00082",2010,1,0,"A00076","CURSADA"
"E00082",2010,2,0.0092436619251147,"A00081","CURSADA"
"E00082",2010,2,0.00324339014916305,"A00056","CURSADA"
"E00082",2010,2,0.00324339014916305,"A00057","CURSADA"
"E00082",2010,2,0.00470291571628642,"A00059","CURSADA"
"E00082",2010,2,0.00389206817899566,"A00058","CURSADA"
"E00082",2010,2,0,"A00082","ANULADA"
"E00082",2011,1,0.0098923399549473,"A00056","CURSADA"
"E00082",2011,1,0.00729762783561686,"A00059","CURSADA"
"E00082",2011,1,0.0092436619251147,"A00058","CURSADA"
"E00082",2011,1,0.00745979734307502,"A00057","CURSADA"
"E00082",2011,2,0,"A00062","ANULADA"
"E00082",2011,2,0.00859498389528208,"A00061","CURSADA"
"E00082",2011,2,0.00762196685053317,"A00064","CURSADA"
"E00082",2011,2,0.00681111931324241,"A00065","CURSADA"
"E00082",2011,2,0.00194603408949783,"A00082","CURSADA"
"E00082",2011,2,0.00389206817899566,"A00063","CURSADA"
"E00082",2012,1,0.00632461079086795,"A00060","CURSADA"
"E00082",2012,1,0.00713545832815871,"A00062","CURSADA"
"E00082",2012,1,0.00778413635799132,"A0003","CURSADA"
"E00082",2012,1,0.00162169507458153,"A00082","CURSADA"
"E00082",2012,1,0.00502725473120273,"A0004","CURSADA"
"E00082",2012,1,0.00681111931324241,"A00063","CURSADA"
"E00082",2012,2,0.0100545094624055,"A00083","CURSADA"
"E00082",2012,2,0.00567593276103534,"A0002","CURSADA"
"E00082",2012,2,0,"A0005","ANULADA"
"E00082",2012,2,0.00664894980578425,"A0001","CURSADA"
"E00082",2012,2,0.0105410179847799,"A00082","CURSADA"
"E00082",2012,2,0,"A0004","ANULADA"
"E00082",2013,1,0.00324339014916305,"A00010","CURSADA"
"E00082",2013,1,0.00778413635799132,"A00060","CURSADA"
"E00082",2013,1,0,"A00011","ANULADA"
"E00082",2013,1,0.00405423768645381,"A0002","CURSADA"
"E00082",2013,1,0.00291905113424675,"A0005","CURSADA"
"E00082",2013,1,0.00713545832815871,"A0004","CURSADA"
"E00082",2013,2,0.00745979734307502,"A00048","CURSADA"
"E00082",2013,2,0.00437857670137012,"A0007","CURSADA"
"E00082",2013,2,0.00778413635799132,"A0002","CURSADA"
"E00082",2013,2,0.0064867802983261,"A00020","CURSADA"
"E00082",2013,2,0.00810847537290763,"A0005","CURSADA"
"E00082",2014,1,0.00908149241765654,"A00013","CURSADA"
"E00082",2014,1,0.00729762783561686,"A00010","CURSADA"
"E00082",2014,1,0.00372989867153751,"A00017","CURSADA"
"E00082",2014,1,0.00891932291019839,"A00011","CURSADA"
"E00082",2014,1,0,"A00012","ANULADA"
"E00082",2014,2,0,"A0006","ANULADA"
"E00082",2014,2,0.00827064488036578,"A0007","CURSADA"
"E00082",2014,2,0.00875715340274024,"A00025","CURSADA"
"E00082",2014,2,0.00940583143257285,"A0008","CURSADA"
"E00082",2014,2,0.00405423768645381,"A00022","CURSADA"
"E00082",2014,2,0.00891932291019839,"A0009","CURSADA"
"E00082",2015,1,0.00859498389528208,"A00017","CURSADA"
"E00082",2015,1,0,"A00024","ANULADA"
"E00082",2015,1,0.0102166789698636,"A00012","CURSADA"
"E00082",2015,1,0.0064867802983261,"A00018","CURSADA"
"E00082",2015,1,0.00827064488036578,"A00016","CURSADA"
"E00082",2015,1,0.00843281438782393,"A00019","CURSADA"
"E00082",2015,2,0.00664894980578425,"A00031","CURSADA"
"E00082",2015,2,0.0100545094624055,"A00032","CURSADA"
"E00082",2015,2,0.00762196685053317,"A00021","CURSADA"
"E00082",2015,2,0.00940583143257285,"A00015","CURSADA"
"E00082",2015,2,0.00745979734307502,"A00034","CURSADA"
"E00082",2015,2,0.00827064488036578,"A00022","CURSADA"
"E00082",2015,2,0.00973017044748915,"A00023","CURSADA"
"E00083",2009,1,0.00745979734307502,"A00086","CURSADA"
"E00083",2009,1,0,"A00051","CURSADA"
"E00083",2009,1,0,"A00052","CURSADA"
"E00083",2009,1,0.00940583143257285,"A00039","CURSADA"
"E00083",2009,1,0.00745979734307502,"A00035","CURSADA"
"E00083",2009,1,0.00810847537290763,"A00088","CURSADA"
"E00083",2009,1,0.0100545094624055,"A00092","CURSADA"
"E00084",2009,1,0.00437857670137012,"A00058","CURSADA"
"E00084",2009,1,0.00210820359695598,"A00059","CURSADA"
"E00084",2009,1,0,"A00057","ANULADA"
"E00085",2009,1,0.0105410179847799,"A0001","CURSADA"
"E00085",2009,1,0.0098923399549473,"A00010","CURSADA"
"E00085",2009,1,0.0102166789698636,"A00013","CURSADA"
"E00085",2009,1,0.00973017044748915,"A00011","CURSADA"
"E00085",2009,1,0.0111896960146125,"A00012","CURSADA"
"E00085",2009,2,0.0098923399549473,"A0006","CURSADA"
"E00085",2009,2,0.0102166789698636,"A0007","CURSADA"
"E00085",2009,2,0.0113518655220707,"A0008","CURSADA"
"E00085",2009,2,0.0107031874922381,"A00025","CURSADA"
"E00085",2009,2,0.0107031874922381,"A00022","CURSADA"
"E00085",2009,2,0.0098923399549473,"A0009","CURSADA"
"E00085",2010,1,0.0113518655220707,"A00024","CURSADA"
"E00085",2010,1,0.0103788484773218,"A00016","CURSADA"
"E00085",2010,1,0.0102166789698636,"A00017","CURSADA"
"E00085",2010,1,0.009568000940031,"A00018","CURSADA"
"E00085",2010,1,0.0113518655220707,"A00099","CURSADA"
"E00085",2010,1,0.0100545094624055,"A00019","CURSADA"
"E00085",2010,1,0.0100545094624055,"A00020","CURSADA"
"E00085",2010,2,0.00973017044748915,"A00031","CURSADA"
"E00085",2010,2,0.0102166789698636,"A00021","CURSADA"
"E00085",2010,2,0.00908149241765654,"A00034","CURSADA"
"E00085",2010,2,0.00908149241765654,"A00015","CURSADA"
"E00085",2010,2,0.0105410179847799,"A00033","CURSADA"
"E00085",2010,2,0.0107031874922381,"A00032","CURSADA"
"E00085",2010,2,0.0108653569996962,"A00023","CURSADA"
"E00085",2011,1,0.0107031874922381,"A00030","CURSADA"
"E00085",2011,1,0.0100545094624055,"A00035","CURSADA"
"E00085",2011,1,0.0108653569996962,"A00036","CURSADA"
"E00085",2011,1,0,"A00037","CURSADA"
"E00085",2011,1,0.0113518655220707,"A00047","CURSADA"
"E00085",2011,1,0,"A00051","CURSADA"
"E00085",2011,1,0.0110275265071544,"A00028","CURSADA"
"E00085",2011,1,0.00908149241765654,"A00038","CURSADA"
"E00085",2011,2,0.0102166789698636,"A00048","CURSADA"
"E00085",2011,2,0.009568000940031,"A00043","CURSADA"
"E00085",2011,2,0.0110275265071544,"A00040","CURSADA"
"E00085",2011,2,0.0108653569996962,"A00049","CURSADA"
"E00085",2011,2,0,"A00042","CURSADA"
"E00085",2011,2,0.0108653569996962,"A00050","CURSADA"
"E00085",2011,2,0.0098923399549473,"A00041","CURSADA"
"E00085",2012,1,0.0113518655220707,"A00052","CURSADA"
"E00085",2012,1,0.0110275265071544,"A00053","CURSADA"
"E00085",2012,1,0.0105410179847799,"A00039","CURSADA"
"E00085",2012,1,0.0111896960146125,"A00054","CURSADA"
"E00086",2009,1,0.0103788484773218,"A0001","CURSADA"
"E00086",2009,1,0.00908149241765654,"A00010","CURSADA"
"E00086",2009,1,0.0105410179847799,"A00013","CURSADA"
"E00086",2009,1,0.0105410179847799,"A00011","CURSADA"
"E00086",2009,1,0.0111896960146125,"A00012","CURSADA"
"E00086",2009,2,0.0102166789698636,"A0006","CURSADA"
"E00086",2009,2,0.0105410179847799,"A0007","CURSADA"
"E00086",2009,2,0.0113518655220707,"A0008","CURSADA"
"E00086",2009,2,0.0105410179847799,"A00025","CURSADA"
"E00086",2009,2,0.0111896960146125,"A00022","CURSADA"
"E00086",2009,2,0.00908149241765654,"A0009","CURSADA"
"E00086",2010,1,0.0111896960146125,"A00024","CURSADA"
"E00086",2010,1,0.0100545094624055,"A00016","CURSADA"
"E00086",2010,1,0.0100545094624055,"A00017","CURSADA"
"E00086",2010,1,0.0103788484773218,"A00018","CURSADA"
"E00086",2010,1,0.0113518655220707,"A00099","CURSADA"
"E00086",2010,1,0.00973017044748915,"A00019","CURSADA"
"E00086",2010,1,0.0102166789698636,"A00020","CURSADA"
"E00086",2010,2,0,"A00014","CURSADA"
"E00086",2010,2,0.00843281438782393,"A00031","CURSADA"
"E00086",2010,2,0.0100545094624055,"A00021","CURSADA"
"E00086",2010,2,0.0092436619251147,"A00034","CURSADA"
"E00086",2010,2,0,"A00015","ANULADA"
"E00086",2010,2,0.00940583143257285,"A00033","CURSADA"
"E00086",2010,2,0.0110275265071544,"A00032","CURSADA"
"E00086",2010,2,0.0111896960146125,"A00023","CURSADA"
"E00086",2011,1,0,"A000124","CURSADA"
"E00086",2011,1,0.0108653569996962,"A00030","CURSADA"
"E00086",2011,1,0.0102166789698636,"A00027","CURSADA"
"E00086",2011,1,0.0107031874922381,"A00035","CURSADA"
"E00086",2011,1,0.00973017044748915,"A00036","CURSADA"
"E00086",2011,1,0,"A00037","CURSADA"
"E00086",2011,1,0.0102166789698636,"A00038","CURSADA"
"E00086",2011,2,0.0103788484773218,"A00043","CURSADA"
"E00086",2011,2,0.0111896960146125,"A00040","CURSADA"
"E00086",2011,2,0.0107031874922381,"A00049","CURSADA"
"E00086",2011,2,0,"A00042","CURSADA"
"E00086",2011,2,0,"A00051","CURSADA"
"E00086",2011,2,0.0107031874922381,"A00050","CURSADA"
"E00086",2011,2,0.0100545094624055,"A00041","CURSADA"
"E00086",2012,1,0.0098923399549473,"A00029","CURSADA"
"E00086",2012,1,0.0113518655220707,"A00052","CURSADA"
"E00086",2012,1,0.0103788484773218,"A00053","CURSADA"
"E00086",2012,1,0.0108653569996962,"A00039","CURSADA"
"E00086",2012,1,0.0110275265071544,"A00054","CURSADA"
"E00087",2009,1,0.0092436619251147,"A00024","CURSADA"
"E00087",2009,1,0.00745979734307502,"A0001","CURSADA"
"E00087",2009,1,0.00745979734307502,"A00018","CURSADA"
"E00087",2009,1,0.00583810226849349,"A00019","CURSADA"
"E00087",2009,1,0.00810847537290763,"A00063","CURSADA"
"E00087",2009,2,0.00713545832815871,"A0006","CURSADA"
"E00087",2009,2,0.00762196685053317,"A0008","CURSADA"
"E00087",2009,2,0.00681111931324241,"A00025","CURSADA"
"E00087",2009,2,0.00697328882070056,"A00065","CURSADA"
"E00087",2010,1,0.0107031874922381,"A000121","CURSADA"
"E00087",2010,1,0.00697328882070056,"A00016","CURSADA"
"E00087",2010,1,0.00745979734307502,"A00017","CURSADA"
"E00087",2010,1,0.00745979734307502,"A00019","CURSADA"
"E00087",2010,1,0.00632461079086795,"A0003","CURSADA"
"E00087",2010,1,0.00729762783561686,"A00020","CURSADA"
"E00087",2010,2,0.00567593276103534,"A00031","CURSADA"
"E00087",2010,2,0.00810847537290763,"A00021","CURSADA"
"E00087",2010,2,0.0061624412834098,"A00034","CURSADA"
"E00087",2010,2,0.00729762783561686,"A00033","CURSADA"
"E00087",2010,2,0.0098923399549473,"A00023","CURSADA"
"E00087",2010,2,0.0105410179847799,"A00032","CURSADA"
"E00087",2010,2,0.00664894980578425,"A0003","CURSADA"
"E00087",2011,1,0.00810847537290763,"A00030","CURSADA"
"E00087",2011,1,0.00745979734307502,"A00035","CURSADA"
"E00087",2011,1,0.00729762783561686,"A00036","CURSADA"
"E00087",2011,1,0,"A00037","CURSADA"
"E00087",2011,1,0.0098923399549473,"A00047","CURSADA"
"E00087",2011,1,0.0098923399549473,"A00028","CURSADA"
"E00087",2011,1,0.00681111931324241,"A00038","CURSADA"
"E00087",2011,2,0.00713545832815871,"A00031","CURSADA"
"E00087",2011,2,0.00762196685053317,"A00043","CURSADA"
"E00087",2011,2,0.00778413635799132,"A00040","CURSADA"
"E00087",2011,2,0.0108653569996962,"A00049","CURSADA"
"E00087",2011,2,0,"A00042","CURSADA"
"E00087",2011,2,0.00827064488036578,"A00050","CURSADA"
"E00087",2011,2,0.00827064488036578,"A00015","CURSADA"
"E00087",2011,2,0.00810847537290763,"A00041","CURSADA"
"E00087",2011,2,0.00794630586544947,"A00034","CURSADA"
"E00087",2012,1,0.0102166789698636,"A00027","CURSADA"
"E00087",2012,1,0.00859498389528208,"A00046","RECONOCIDA"
"E00087",2012,1,0,"A00051","CURSADA"
"E00087",2012,1,0,"A00029","ANULADA"
"E00087",2012,1,0.0111896960146125,"A00052","CURSADA"
"E00087",2012,1,0.00810847537290763,"A00053","CURSADA"
"E00087",2012,1,0.0103788484773218,"A00039","CURSADA"
"E00087",2012,1,0.00875715340274024,"A00054","CURSADA"
"E00088",2011,1,0.00794630586544947,"A00074","CURSADA"
"E00088",2011,1,0.00940583143257285,"A00075","CURSADA"
"E00088",2011,1,0,"A00076","ANULADA"
"E00088",2011,1,0.00859498389528208,"A00078","CURSADA"
"E00088",2011,1,0.00810847537290763,"A00077","CURSADA"
"E00088",2011,1,0.00713545832815871,"A00080","CURSADA"
"E00088",2011,1,0.00551376325357719,"A00079","CURSADA"
"E00088",2011,2,0.0098923399549473,"A00081","CURSADA"
"E00088",2011,2,0.00875715340274024,"A00056","CURSADA"
"E00088",2011,2,0.00421640719391197,"A00059","CURSADA"
"E00088",2011,2,0.0064867802983261,"A00079","CURSADA"
"E00088",2011,2,0.009568000940031,"A00082","CURSADA"
"E00088",2011,2,0.00827064488036578,"A00058","CURSADA"
"E00088",2012,1,0.00810847537290763,"A00060","CURSADA"
"E00088",2012,1,0.00681111931324241,"A00062","CURSADA"
"E00088",2012,1,0.0105410179847799,"A00061","CURSADA"
"E00088",2012,1,0,"A00076","CURSADA"
"E00088",2012,1,0.00681111931324241,"A00057","CURSADA"
"E00088",2012,1,0.0064867802983261,"A00059","CURSADA"
"E00088",2012,2,0.00810847537290763,"A00010","CURSADA"
"E00088",2012,2,0.00745979734307502,"A0002","CURSADA"
"E00088",2012,2,0.0061624412834098,"A00064","CURSADA"
"E00088",2012,2,0,"A0001","ANULADA"
"E00088",2012,2,0,"A00065","ANULADA"
"E00088",2012,2,0.00664894980578425,"A00063","CURSADA"
"E00088",2013,1,0.00875715340274024,"A00013","CURSADA"
"E00088",2013,1,0.00729762783561686,"A00011","CURSADA"
"E00088",2013,1,0.00745979734307502,"A00012","CURSADA"
"E00088",2013,1,0.00681111931324241,"A00064","CURSADA"
"E00088",2013,1,0.0064867802983261,"A00065","CURSADA"
"E00088",2013,2,0.00762196685053317,"A00083","CURSADA"
"E00088",2013,2,0.00794630586544947,"A00025","CURSADA"
"E00088",2013,2,0.00891932291019839,"A0008","CURSADA"
"E00088",2013,2,0.00713545832815871,"A00022","CURSADA"
"E00088",2013,2,0,"A0005","ANULADA"
"E00088",2013,2,0.00745979734307502,"A0001","CURSADA"
"E00088",2013,2,0.00583810226849349,"A0004","CURSADA"
"E00088",2014,1,0.00664894980578425,"A00017","CURSADA"
"E00088",2014,1,0.00681111931324241,"A00016","CURSADA"
"E00088",2014,1,0.0098923399549473,"A00019","CURSADA"
"E00088",2014,1,0.00681111931324241,"A00020","CURSADA"
"E00088",2014,1,0.0064867802983261,"A0003","CURSADA"
"E00088",2014,1,0.00794630586544947,"A0004","CURSADA"
"E00088",2014,2,0.00778413635799132,"A00031","CURSADA"
"E00088",2014,2,0.0102166789698636,"A00032","CURSADA"
"E00088",2014,2,0.00908149241765654,"A00021","CURSADA"
"E00088",2014,2,0.00940583143257285,"A00033","CURSADA"
"E00088",2014,2,0.00891932291019839,"A0009","CURSADA"
"E00088",2014,2,0.00891932291019839,"A00034","CURSADA"
"E00088",2014,2,0.0102166789698636,"A00023","CURSADA"
"E00088",2014,2,0.00697328882070056,"A0005","CURSADA"
"E00088",2015,1,0.0092436619251147,"A00035","CURSADA"
"E00088",2015,1,0.00908149241765654,"A00036","CURSADA"
"E00088",2015,1,0.00973017044748915,"A00028","CURSADA"
"E00088",2015,1,0.00940583143257285,"A00030","CURSADA"
"E00088",2015,1,0.0113518655220707,"A000125","CURSADA"
"E00088",2015,1,0.00891932291019839,"A00018","CURSADA"
"E00088",2015,1,0,"A00037","CURSADA"
"E00088",2015,1,0.00843281438782393,"A00038","CURSADA"
"E00088",2015,2,0.00827064488036578,"A0006","CURSADA"
"E00088",2015,2,0.0098923399549473,"A00039","CURSADA"
"E00088",2015,2,0.00843281438782393,"A00040","CURSADA"
"E00088",2015,2,0.0113518655220707,"A00041","CURSADA"
"E00088",2015,2,0.00762196685053317,"A0007","CURSADA"
"E00088",2015,2,0,"A00042","CURSADA"
"E00088",2015,2,0.00778413635799132,"A00043","CURSADA"
"E00088",2015,2,0.0107031874922381,"A00015","CURSADA"
"E00088",2015,2,0.00908149241765654,"A00044","CURSADA"
"E00089",2014,1,0.00762196685053317,"A00074","CURSADA"
"E00089",2014,1,0.0064867802983261,"A00075","CURSADA"
"E00089",2014,1,0,"A00076","CURSADA"
"E00089",2014,1,0.00664894980578425,"A00077","CURSADA"
"E00089",2014,1,0.00356772916407936,"A00079","CURSADA"
"E00089",2014,1,0.00421640719391197,"A00080","CURSADA"
"E00089",2014,1,0.0105410179847799,"A00078","CURSADA"
"E00089",2014,2,0.00502725473120273,"A00056","CURSADA"
"E00089",2014,2,0.00810847537290763,"A00081","CURSADA"
"E00089",2014,2,0,"A00079","CURSADA"
"E00089",2014,2,0.00681111931324241,"A00080","CURSADA"
"E00089",2014,2,0.00810847537290763,"A00082","CURSADA"
"E00089",2015,1,0.00729762783561686,"A00056","CURSADA"
"E00089",2015,1,0.00243254261187229,"A00058","CURSADA"
"E00089",2015,1,0.00454074620882827,"A00059","CURSADA"
"E00089",2015,1,0.0064867802983261,"A00079","CURSADA"
"E00089",2015,2,0.00908149241765654,"A00061","CURSADA"
"E00089",2015,2,0.00518942423866088,"A000107","CURSADA"
"E00089",2015,2,0.0064867802983261,"A000110","CURSADA"
"E00089",2015,2,0,"A00057","ANULADA"
"E00090",2009,1,0.00745979734307502,"A00010","CURSADA"
"E00090",2009,1,0.00810847537290763,"A00013","CURSADA"
"E00090",2009,1,0.00713545832815871,"A00018","CURSADA"
"E00090",2009,1,0.0103788484773218,"A00019","CURSADA"
"E00090",2009,1,0.00891932291019839,"A00020","CURSADA"
"E00090",2009,2,0.00778413635799132,"A0007","CURSADA"
"E00090",2009,2,0.00859498389528208,"A0008","CURSADA"
"E00090",2009,2,0.00875715340274024,"A00025","CURSADA"
"E00090",2009,2,0.00794630586544947,"A0003","CURSADA"
"E00090",2010,1,0.00891932291019839,"A00024","CURSADA"
"E00090",2010,1,0.00810847537290763,"A00016","CURSADA"
"E00090",2010,1,0.00843281438782393,"A00017","CURSADA"
"E00090",2010,1,0.00810847537290763,"A00038","CURSADA"
"E00090",2010,1,0.00859498389528208,"A00012","CURSADA"
"E00090",2010,2,0.00810847537290763,"A00031","CURSADA"
"E00090",2010,2,0.00875715340274024,"A00021","CURSADA"
"E00090",2010,2,0.0092436619251147,"A00034","CURSADA"
"E00090",2010,2,0.00940583143257285,"A00022","CURSADA"
"E00090",2010,2,0.0098923399549473,"A00033","CURSADA"
"E00090",2010,2,0.0100545094624055,"A00032","CURSADA"
"E00090",2010,2,0.0107031874922381,"A00023","CURSADA"
"E00090",2011,1,0.0098923399549473,"A00030","CURSADA"
"E00090",2011,1,0.009568000940031,"A00035","CURSADA"
"E00090",2011,1,0.0092436619251147,"A00036","CURSADA"
"E00090",2011,1,0,"A00037","CURSADA"
"E00090",2011,1,0.0110275265071544,"A00047","CURSADA"
"E00090",2011,1,0.00891932291019839,"A00028","CURSADA"
"E00090",2011,2,0.00973017044748915,"A00048","CURSADA"
"E00090",2011,2,0.00973017044748915,"A00043","CURSADA"
"E00090",2011,2,0.00891932291019839,"A00040","CURSADA"
"E00090",2011,2,0.0103788484773218,"A00049","CURSADA"
"E00090",2011,2,0,"A00042","CURSADA"
"E00090",2011,2,0.00973017044748915,"A00050","CURSADA"
"E00090",2011,2,0.00827064488036578,"A00041","CURSADA"
"E00090",2012,1,0.00940583143257285,"A00046","CURSADA"
"E00090",2012,1,0,"A00051","CURSADA"
"E00090",2012,1,0.00162169507458153,"A00052","CURSADA"
"E00090",2012,1,0.00859498389528208,"A00053","CURSADA"
"E00090",2012,1,0.0105410179847799,"A00039","CURSADA"
"E00090",2012,1,0.0100545094624055,"A00054","CURSADA"
"E00090",2012,2,0.0103788484773218,"A00052","CURSADA"
"E00090",2012,2,0.00875715340274024,"A00015","CURSADA"
"E00091",2014,1,0.00729762783561686,"A00074","CURSADA"
"E00091",2014,1,0.00859498389528208,"A00075","CURSADA"
"E00091",2014,1,0,"A00076","CURSADA"
"E00091",2014,1,0.00908149241765654,"A00077","CURSADA"
"E00091",2014,1,0.00713545832815871,"A00079","CURSADA"
"E00091",2014,1,0.00745979734307502,"A00080","CURSADA"
"E00091",2014,1,0.00940583143257285,"A00078","CURSADA"
"E00091",2014,2,0.0064867802983261,"A00056","CURSADA"
"E00091",2014,2,0.00697328882070056,"A00081","CURSADA"
"E00091",2014,2,0.00713545832815871,"A00059","CURSADA"
"E00091",2014,2,0.00664894980578425,"A00058","CURSADA"
"E00091",2014,2,0.00454074620882827,"A00057","CURSADA"
"E00091",2014,2,0.0105410179847799,"A00082","CURSADA"
"E00091",2014,2,0,"A00076","CURSADA"
"E00091",2015,1,0.00891932291019839,"A00060","CURSADA"
"E00091",2015,1,0.0064867802983261,"A00062","CURSADA"
"E00091",2015,1,0,"A00063","ANULADA"
"E00091",2015,1,0,"A00064","CURSADA"
"E00091",2015,1,0.0064867802983261,"A00057","CURSADA"
"E00091",2015,2,0.0108653569996962,"A00083","CURSADA"
"E00091",2015,2,0.00275688162678859,"A0002","CURSADA"
"E00091",2015,2,0.00243254261187229,"A00064","CURSADA"
"E00091",2015,2,0.0092436619251147,"A0001","CURSADA"
"E00091",2015,2,0.00405423768645381,"A00065","CURSADA"
"E00092",2009,1,0,"A000113","CURSADA"
"E00092",2009,1,0.0100545094624055,"A00013","CURSADA"
"E00092",2009,1,0.00729762783561686,"A00018","CURSADA"
"E00092",2009,1,0.0061624412834098,"A00019","CURSADA"
"E00092",2009,1,0.00827064488036578,"A00065","CURSADA"
"E00092",2009,2,0.00875715340274024,"A0006","CURSADA"
"E00092",2009,2,0.00681111931324241,"A00040","CURSADA"
"E00092",2009,2,0.0100545094624055,"A0008","CURSADA"
"E00092",2009,2,0.00697328882070056,"A00033","CURSADA"
"E00092",2010,1,0.00794630586544947,"A00036","CURSADA"
"E00092",2010,1,0.00875715340274024,"A00030","CURSADA"
"E00092",2010,1,0.0107031874922381,"A00085","CURSADA"
